vpn,itlb_hit,dtlb_hit,stlb_hit,stlb_ptw
945877,0,2,0,1
945886,0,21,0,1
945887,0,15,0,1
945888,0,21,0,1
945889,0,91,0,3
945890,0,3,0,1
945898,0,2,0,1
945899,0,29,0,3
945900,0,13,0,1
945901,0,15,0,1
945902,0,74,0,3
945903,0,17,0,3
945907,0,25,0,3
945908,0,51,0,3
945909,0,35,0,3
945910,0,32,0,3
945913,0,22,0,1
945914,0,14,0,3
945915,0,65,0,3
945916,0,73,0,3
945917,0,49,0,1
945918,0,60,0,3
945919,0,31,0,3
945920,0,53,0,1
945921,0,15,0,3
945922,0,3,0,1
945923,0,20,0,3
945924,0,29,0,3
945925,0,9,0,1
945929,0,49,0,3
945930,0,12,0,1
945933,0,7,0,3
945934,0,73,0,3
945935,0,55,0,3
945936,0,11,0,1
945945,0,26,0,1
945947,0,4,0,1
945950,0,10,0,1
945951,0,76,0,3
945952,0,26,0,3
945955,0,0,0,1
945956,0,72,0,3
945957,0,99,0,3
945958,0,63,0,3
945959,0,19,0,1
945960,0,0,0,1
945962,0,3,0,1
945963,0,50,0,3
945964,0,22,0,1
945965,0,37,0,3
945966,0,64,0,1
945967,0,32,0,3
945968,0,97,0,3
945969,0,80,0,3
945970,0,49,0,3
945974,0,10,0,3
945975,0,19,0,3
945978,0,2,0,1
945979,0,57,0,3
945980,0,11,0,3
945981,0,38,0,1
945982,0,37,0,3
945983,0,43,0,3
945984,0,27,0,3
945985,0,28,0,3
945986,0,52,0,3
945987,0,43,0,3
945988,0,19,0,3
945989,0,16,0,3
945990,0,2,0,1
945991,0,9,0,1
945992,0,23,0,3
945993,0,23,0,3
945996,0,17,0,3
945997,0,41,0,3
945998,0,54,0,3
945999,0,45,0,3
946000,0,54,0,3
946001,0,31,0,3
946002,0,88,0,3
946003,0,9,0,3
946004,0,3,0,1
946005,0,16,0,1
946006,0,32,0,3
946007,0,6,0,1
946008,0,63,0,3
946009,0,33,0,3
946012,0,27,0,3
946013,0,49,0,3
946016,0,24,0,3
946017,0,26,0,1
946018,0,53,0,3
946019,0,63,0,3
946020,0,25,0,1
946021,0,46,0,3
946022,0,36,0,3
946031,0,61,0,3
946032,0,22,0,1
946033,0,92,0,3
946034,0,35,0,3
946035,0,23,0,3
946036,0,40,0,3
946037,0,31,0,3
946038,0,0,0,1
946039,0,31,0,3
946040,0,20,0,3
946043,0,2,0,1
946044,0,63,0,3
946045,0,46,0,3
946046,0,74,0,3
946047,0,1,0,1
946048,0,55,0,3
946049,0,57,0,3
946050,0,51,0,3
946051,0,30,0,3
946052,0,13,0,3
946053,0,34,0,3
946057,0,43,0,1
946061,0,13,0,3
946062,0,33,0,3
946063,0,60,0,3
946064,0,22,0,3
946065,0,7,0,1
946066,0,96,0,3
946067,0,25,0,3
946068,0,13,0,3
946069,0,29,0,3
946070,0,43,0,1
946071,0,19,0,3
946072,0,18,0,1
946073,0,17,0,3
946074,0,13,0,3
946075,0,7,0,1
946076,0,29,0,1
946077,0,6,0,3
946078,0,57,0,3
946079,0,28,0,3
946080,0,37,0,3
946081,0,24,0,3
946082,0,2,0,3
946091,0,32,0,3
946092,0,2,0,1
946093,0,69,0,3
946094,0,9,0,1
946095,0,41,0,3
946096,0,48,0,3
946097,0,7,0,1
946106,0,48,0,3
946107,0,42,0,3
946108,0,52,0,3
946109,0,17,0,3
946110,0,0,0,1
946111,0,13,0,3
946114,0,47,0,3
946115,0,38,0,3
946116,0,53,0,3
946117,0,29,0,3
946118,0,22,0,3
946119,0,15,0,1
946122,0,3,0,1
946123,0,1,0,3
946126,0,92,0,3
946127,0,3,0,1
946128,0,53,0,3
946129,0,28,0,3
946130,0,2,0,1
946131,0,51,0,3
946132,0,2,0,1
946133,0,5,0,3
946134,0,54,0,3
946135,0,58,0,3
946136,0,46,0,3
946137,0,39,0,3
946138,0,75,0,3
946139,0,44,0,3
946140,0,84,0,3
946141,0,19,0,3
946142,0,47,0,3
946143,0,55,0,3
946144,0,15,0,3
946145,0,67,0,3
946146,0,13,0,3
946147,0,47,0,3
946156,0,19,0,3
946157,0,48,0,3
946158,0,66,0,3
946161,0,10,0,3
946162,0,90,0,3
946163,0,67,0,3
946164,0,38,0,3
946165,0,58,0,3
946166,0,57,0,1
946167,0,17,0,3
946176,0,44,0,3
946177,0,34,0,3
946178,0,84,0,3
946179,0,55,0,3
946180,0,87,0,3
946181,0,59,0,3
946182,0,20,0,3
946183,0,64,0,3
946187,0,76,0,3
946188,0,5,0,1
946189,0,74,0,3
946190,0,49,0,3
946191,0,57,0,3
946192,0,52,0,3
946193,0,29,0,3
946194,0,13,0,3
946195,0,44,0,3
946196,0,20,0,3
946197,0,14,0,3
946198,0,33,0,3
946199,0,10,0,1
946202,0,0,0,1
946205,0,20,0,3
946206,0,44,0,3
946207,0,23,0,3
946208,0,17,0,1
946209,0,4,0,3
946212,0,50,0,3
946213,0,21,0,3
946214,0,43,0,3
946215,0,10,0,1
946216,0,54,0,3
946217,0,4,0,1
946218,0,22,0,3
946227,0,29,0,3
946228,0,84,0,3
946229,0,28,0,3
946232,0,46,0,3
946233,0,19,0,3
946234,0,30,0,3
946235,0,58,0,3
946236,0,20,0,3
946237,0,53,0,4
946238,0,25,0,3
946241,0,7,0,1
946242,0,13,0,1
946245,0,42,0,3
946246,0,0,0,3
946247,0,33,0,3
946248,0,78,0,3
946249,0,75,0,3
946252,0,21,0,1
946253,0,34,0,3
946257,0,22,0,3
946258,0,53,0,3
946261,0,4,0,3
946262,0,13,0,3
946271,0,27,0,3
946272,0,9,0,3
946275,0,36,0,3
946276,0,14,0,3
946277,0,7,0,1
946278,0,45,0,3
946279,0,29,0,3
946280,0,0,0,1
946281,0,43,0,3
946282,0,36,0,3
946283,0,57,0,3
946284,0,34,0,3
946285,0,36,0,1
946288,0,0,0,1
946289,0,4,0,1
946290,0,11,0,3
946291,0,39,0,3
946292,0,26,0,1
946294,0,2,0,1
946295,0,17,0,3
946296,0,41,0,3
946297,0,27,0,3
946298,0,14,0,1
946299,0,47,0,3
946300,0,16,0,3
946301,0,49,0,3
946302,0,1,0,1
946303,0,0,0,1
946307,0,19,0,1
946310,0,47,0,3
946311,0,73,0,3
946312,0,7,0,1
946315,0,53,0,3
946316,0,6,0,3
946317,0,50,0,3
946318,0,16,0,3
946319,0,35,0,3
946320,0,24,0,3
946321,0,37,0,3
946322,0,5,0,1
946323,0,0,0,1
946324,0,64,0,3
946325,0,35,0,3
946326,0,33,0,1
946327,0,30,0,1
946328,0,2,0,3
946331,0,19,0,1
946332,0,3,0,3
946333,0,25,0,1
946334,0,10,0,1
946335,0,0,0,3
946336,0,0,0,1
946337,0,13,0,1
946338,0,28,0,3
946339,0,30,0,3
946340,0,40,0,3
946341,0,47,1,3
946342,0,25,0,1
946343,0,2,0,1
946344,0,9,0,3
946345,0,14,0,1
946346,0,25,0,3
946347,0,42,0,3
946348,0,31,0,3
946349,0,30,0,3
946350,0,20,0,1
946351,0,41,0,3
946352,0,46,0,3
946353,0,10,0,3
946354,0,23,0,1
946355,0,1,0,3
946356,0,36,0,3
946357,0,5,0,1
946358,0,77,0,3
946359,0,10,0,1
946360,0,37,0,1
946361,0,37,0,3
946362,0,3,0,1
946363,0,22,0,3
946364,0,42,0,3
946365,0,55,0,3
946366,0,48,0,3
946367,0,68,0,3
946368,0,44,0,3
946369,0,47,0,1
946370,0,34,0,3
946371,0,18,0,1
946372,0,43,0,1
946381,0,12,0,1
946382,0,71,0,3
946383,0,59,0,2
946384,0,10,0,1
946385,0,19,0,1
946388,0,16,0,3
946389,0,38,0,3
946390,0,1,0,1
946391,0,60,0,3
946392,0,33,0,3
946395,0,2,0,3
946396,0,31,0,3
946397,0,2,0,1
946398,0,40,0,3
946399,0,12,0,1
946400,0,60,0,3
946401,0,2,0,1
946402,0,35,0,3
946403,0,5,0,1
946404,0,38,0,3
946405,0,17,0,3
946406,0,50,0,3
946407,0,34,0,3
946408,0,17,0,3
946409,0,53,0,3
946410,0,53,0,3
946413,0,5,0,1
946414,0,0,0,1
946415,0,53,0,3
946416,0,22,0,3
946417,0,103,0,3
946418,0,5,0,1
946419,0,41,0,3
946420,0,56,0,3
946421,0,14,0,1
946422,0,31,0,3
946432,0,21,0,1
946433,0,49,0,3
946434,0,59,0,3
946435,0,15,0,3
946438,0,44,0,3
946439,0,14,0,1
946440,0,30,0,3
946441,0,12,0,1
946442,0,56,0,3
946443,0,62,0,3
946444,0,33,0,3
946445,0,18,0,3
946446,0,28,0,3
946447,0,4,0,1
946448,0,48,0,3
946449,0,51,0,3
946450,0,36,0,3
946451,0,37,0,3
946452,0,14,0,3
946453,0,15,0,1
946454,0,10,0,3
946455,0,13,0,1
946456,0,18,0,3
946457,0,39,0,3
946458,0,11,0,3
946459,0,41,0,3
946460,0,5,0,1
946463,0,64,0,3
946464,0,106,0,4
946465,0,29,0,3
946466,0,19,0,3
946467,0,9,0,1
946468,0,15,0,1
946469,0,36,0,3
946470,0,30,0,3
946472,0,3,0,1
946473,0,39,0,3
946474,0,46,0,3
946475,0,37,0,1
946476,0,59,0,1
946477,0,37,0,3
946478,0,7,0,3
946479,0,25,0,3
946480,0,2,0,1
946481,0,55,0,1
946482,0,52,0,3
946485,0,37,0,3
946486,0,43,0,3
946487,0,19,0,3
946488,0,45,0,3
946489,0,6,0,1
946490,0,7,0,1
946491,0,70,0,3
946492,0,11,0,1
946493,0,35,0,1
946494,0,5,0,1
946495,0,63,0,3
946496,0,20,0,3
946497,0,32,0,3
946498,0,33,0,3
946499,0,58,0,3
946500,0,12,0,3
946501,0,18,0,3
946502,0,22,0,1
946503,0,41,0,3
946504,0,80,0,3
946505,0,38,0,3
946506,0,34,0,3
946507,0,59,0,3
946508,0,52,0,3
946509,0,65,0,3
946510,0,3,0,1
946511,0,29,0,3
946512,0,27,0,3
946513,0,19,0,1
946514,0,14,0,3
946515,0,18,0,1
946516,0,11,0,1
946519,0,1,0,1
946520,0,30,0,3
946521,0,105,0,3
946522,0,12,0,1
946523,0,25,0,3
946524,0,73,0,3
946525,0,75,0,3
946526,0,28,0,1
946527,0,16,0,3
946528,0,9,0,1
946529,0,25,0,3
946530,0,16,0,1
946531,0,2,0,3
946532,0,2,0,1
946533,0,36,0,3
946534,0,2,0,1
946535,0,2,0,1
946538,0,34,0,3
946539,0,38,0,3
946540,0,44,0,3
946541,0,10,0,3
946542,0,12,0,1
946543,0,23,0,3
946546,0,37,0,3
946547,0,65,0,3
946548,0,46,0,3
946549,0,34,0,3
946550,0,39,0,3
946551,0,59,0,3
946552,0,14,0,3
946553,0,15,0,1
946554,0,8,0,1
946555,0,30,0,3
946556,0,40,0,3
946557,0,18,0,1
946558,0,23,0,3
946559,0,19,0,1
946560,0,39,0,1
946561,0,78,0,3
946562,0,43,0,3
946563,0,53,0,3
946564,0,23,0,3
946565,0,11,0,3
946568,0,21,0,3
946577,0,34,0,3
946578,0,53,0,3
946579,0,27,0,3
946580,0,7,0,1
946581,0,8,0,3
946582,0,45,0,3
946583,0,12,0,1
946584,0,25,0,3
946593,0,49,0,3
946594,0,0,0,1
946595,0,35,0,3
946596,0,45,0,3
946597,0,43,0,3
946598,0,35,0,3
946599,0,42,0,3
946600,0,51,0,3
946601,0,38,0,3
946602,0,13,0,1
946605,0,5,0,1
946606,0,47,0,3
946607,0,49,0,3
946608,0,54,0,3
946609,0,3,0,1
946612,0,22,0,3
946613,0,0,0,1
946614,0,51,0,3
946615,0,8,0,1
946616,0,35,0,1
946617,0,23,0,3
946618,0,40,0,3
946619,0,8,0,1
946622,0,23,0,3
946623,0,66,0,3
946624,0,10,0,3
946625,0,22,0,3
946626,0,16,0,3
946627,0,1,0,1
946628,0,43,0,3
946629,0,60,0,3
946630,0,37,0,3
946631,0,25,0,1
946632,0,47,0,3
946633,0,56,0,3
946636,0,9,0,3
946637,0,61,0,3
946638,0,33,0,3
946639,0,48,0,1
946640,0,33,0,3
946641,0,87,0,3
946642,0,52,0,3
946643,0,46,0,3
946644,0,42,0,3
946645,0,34,0,3
946646,0,11,0,1
946647,0,19,0,3
946648,0,30,0,3
946649,0,47,0,3
946650,0,76,0,3
946651,0,19,0,1
946652,0,31,0,3
946653,0,63,0,3
946654,0,51,0,3
946655,0,0,0,1
946656,0,58,0,3
946657,0,18,0,3
946658,0,8,0,3
946659,0,16,0,1
946660,0,75,0,4
946661,0,18,0,3
946662,0,50,0,3
946663,0,5,0,1
946664,0,48,0,3
946665,0,4,0,1
946666,0,52,0,3
946667,0,11,0,3
946668,0,63,0,3
946669,0,38,0,3
946672,0,27,0,3
946673,0,35,0,3
946682,0,3,0,1
946683,0,17,0,1
946684,0,42,0,3
946685,0,57,0,3
946686,0,20,0,3
946687,0,37,0,3
946688,0,26,0,1
946689,0,37,0,3
946692,0,46,0,3
946693,0,20,0,1
946696,0,16,0,3
946697,0,2,0,1
946698,0,24,0,1
946699,0,23,0,3
946702,0,39,0,3
946703,0,56,0,3
946705,0,58,0,3
946706,0,55,0,3
946707,0,21,0,3
946708,0,21,0,3
946733,0,0,0,1
946734,0,18,0,3
946735,0,12,0,3
946738,0,19,0,3
946739,0,30,0,3
946740,0,52,0,3
946741,0,44,0,3
946742,0,14,0,1
946751,0,18,0,1
946752,0,70,0,3
946753,0,35,0,1
946754,0,41,0,3
946755,0,6,0,1
946756,0,35,0,3
946757,0,23,0,3
946758,0,25,0,3
946759,0,33,0,3
946760,0,37,0,3
946761,0,18,0,3
946763,0,33,0,3
946764,0,18,0,1
946765,0,61,0,3
946766,0,63,0,3
946767,0,31,0,3
946768,0,36,0,3
946769,0,46,0,3
946772,0,0,0,1
946773,0,23,0,1
946774,0,5,0,3
946775,0,33,0,3
946776,0,33,0,3
946777,0,38,0,3
946778,0,29,0,1
946779,0,42,0,3
946780,0,36,0,3
946781,0,50,0,3
946782,0,15,0,1
946783,0,31,0,3
946784,0,2,0,1
946785,0,7,0,1
946786,0,28,0,3
946787,0,25,0,3
946788,0,11,0,1
946789,0,34,0,3
946790,0,75,0,3
946791,0,48,0,3
946792,0,74,0,3
946793,0,29,0,1
946794,0,36,0,3
946795,0,17,0,3
946796,0,20,0,3
946797,0,66,0,3
946798,0,7,0,3
946799,0,7,0,3
946800,0,40,0,3
946801,0,39,0,1
946802,0,32,0,3
946803,0,8,0,3
946806,0,23,0,3
946807,0,11,0,1
946808,0,46,0,3
946809,0,2,0,1
946810,0,39,0,3
946813,0,41,0,3
946814,0,9,0,1
946815,0,8,0,3
946816,0,9,0,1
946817,0,44,0,3
946818,0,12,0,1
946821,0,10,0,1
946822,0,142,0,3
946823,0,51,0,3
946824,0,50,0,3
946825,0,31,0,3
946826,0,34,0,3
946827,0,29,0,3
946828,0,45,0,3
946829,0,5,0,1
946830,0,27,0,3
946831,0,44,0,3
946832,0,44,0,3
946833,0,51,0,3
946834,0,40,0,3
946835,0,57,0,3
946836,0,72,0,3
946837,0,36,0,3
946838,0,5,0,3
946839,0,26,0,3
946840,0,52,0,3
946841,0,0,0,1
946842,0,48,0,1
946843,0,50,0,3
946844,0,70,0,3
946845,0,69,0,3
946846,0,11,0,1
946847,0,34,0,3
946848,0,46,0,3
946849,0,74,0,3
946850,0,23,0,3
946851,0,82,0,3
946852,0,61,0,3
946853,0,20,0,1
946854,0,35,0,3
946855,0,56,0,3
946856,0,10,0,1
946857,0,53,0,3
946858,0,51,0,3
946860,0,66,0,3
946861,0,3,0,1
946862,0,42,0,3
946863,0,24,0,3
946864,0,9,0,3
946865,0,38,0,3
946866,0,8,0,1
946867,0,24,0,1
946868,0,79,0,3
946871,0,7,0,1
946872,0,46,0,3
946874,0,11,0,3
946877,0,31,0,3
946878,0,66,0,3
946879,0,1,0,1
946880,0,42,0,3
946881,0,7,0,1
946882,0,38,0,3
946883,0,33,0,3
946884,0,14,0,3
946885,0,47,0,3
946886,0,33,0,3
946887,0,13,0,3
946888,0,55,0,3
946889,0,24,0,1
946890,0,64,0,3
946891,0,22,0,3
946892,0,66,0,3
946893,0,11,0,3
946894,0,46,0,3
946895,0,29,0,3
946896,0,86,0,3
946897,0,35,0,1
946898,0,16,0,1
946906,0,2,0,1
946907,0,64,0,3
946908,0,57,0,3
946909,0,17,0,3
946910,0,68,0,3
946911,0,78,0,3
946912,0,56,0,3
946913,0,66,0,3
946914,0,19,0,3
946915,0,22,0,3
946916,0,38,0,3
946917,0,60,0,3
946918,0,60,0,3
946919,0,23,0,3
946920,0,13,0,3
946923,0,17,0,3
946924,0,2,0,3
946925,0,55,0,3
946926,0,29,0,3
946927,0,14,0,3
946930,0,2,0,1
946931,0,57,0,3
946932,0,40,0,3
946933,0,23,0,3
946934,0,1,0,1
946935,0,44,0,3
946936,0,33,0,3
946937,0,29,0,3
946938,0,36,0,3
946939,0,69,0,4
946940,0,29,0,1
946941,0,35,0,3
946942,0,32,0,3
946943,0,12,0,1
946944,0,7,0,3
946945,0,49,0,3
946954,0,8,0,1
946955,0,58,0,3
946956,0,28,0,3
946957,0,41,0,3
946958,0,63,0,3
946959,0,61,0,3
946960,0,6,0,1
946968,0,0,0,1
946969,0,6,0,1
946970,0,29,0,1
946971,0,34,0,3
946972,0,81,0,3
946973,0,30,0,3
946974,0,35,0,3
946975,0,46,0,1
946976,0,14,0,3
946977,0,55,0,3
946978,0,30,0,3
946979,0,42,0,3
946980,0,63,0,3
946981,0,16,0,3
946982,0,82,0,3
946983,0,44,0,1
946984,0,95,0,3
946985,0,12,0,3
946986,0,26,0,3
946987,0,42,0,3
946988,0,43,0,3
946989,0,28,0,3
946990,0,51,0,3
946991,0,3,0,3
946992,0,25,0,3
946993,0,13,0,1
946994,0,1,0,3
946995,0,21,0,1
946996,0,2,0,1
946997,0,61,0,3
946998,0,44,0,3
946999,0,13,0,3
947000,0,25,0,3
947001,0,19,0,3
947002,0,39,0,3
947005,0,12,0,3
947006,0,48,0,3
947007,0,66,0,3
947008,0,32,0,3
947009,0,73,0,3
947010,0,61,0,3
947011,0,19,0,1
947012,0,81,0,3
947013,0,58,0,3
947014,0,4,0,1
947015,0,48,0,3
947016,0,11,0,1
947017,0,15,0,3
947020,0,37,0,3
947021,0,3,0,1
947023,0,3,0,3
947024,0,1,0,1
947025,0,17,0,3
947026,0,37,0,1
947027,0,75,0,3
947028,0,105,0,3
947029,0,41,0,3
947030,0,37,0,1
947031,0,41,0,3
947032,0,19,0,1
947033,0,36,0,3
947034,0,44,0,3
947035,0,25,0,3
947036,0,54,0,3
947037,0,34,0,3
947038,0,39,0,3
947039,0,23,0,3
947040,0,20,0,1
947041,0,31,0,3
947043,0,65,0,3
947044,0,9,0,3
947045,0,2,0,1
947054,0,12,0,1
947055,0,52,0,3
947056,0,47,0,3
947057,0,73,0,3
947058,0,48,0,3
947059,0,9,0,3
947060,0,27,0,3
947061,0,2,0,1
947062,0,20,0,3
947063,0,32,0,3
947064,0,53,0,3
947067,0,30,0,3
947068,0,1,0,1
947069,0,48,0,3
947070,0,19,0,1
947071,0,62,0,3
947072,0,18,0,3
947073,0,68,0,3
947074,0,16,0,3
947075,0,15,0,1
947076,0,48,0,3
947077,0,83,0,3
947078,0,29,0,3
947079,0,75,0,3
947080,0,40,0,3
947081,0,16,0,1
947082,0,39,0,3
947083,0,26,0,3
947084,0,22,0,3
947085,0,27,0,3
947086,0,16,0,3
947087,0,34,0,3
947088,0,22,0,1
947089,0,5,0,1
947092,0,15,0,3
947093,0,14,0,1
947094,0,52,0,3
947095,0,11,0,1
947096,0,11,0,1
947097,0,56,0,3
947098,0,6,0,1
947099,0,0,0,1
947100,0,32,0,3
947103,0,7,0,1
947104,0,7,0,3
947105,0,42,0,3
947106,0,18,0,1
947107,0,7,0,3
947108,0,74,0,3
947109,0,47,0,3
947110,0,27,0,3
947113,0,14,0,3
947116,0,37,0,3
947117,0,47,0,3
947118,0,70,0,3
947119,0,32,0,3
947120,0,38,0,3
947121,0,16,0,1
947122,0,37,0,3
947123,0,53,0,3
947124,0,38,0,1
947127,0,11,0,3
947128,0,48,0,3
947131,0,32,0,3
947132,0,62,0,3
947133,0,7,0,3
947134,0,36,0,1
947135,0,13,0,3
947136,0,33,0,3
947137,0,12,0,4
947138,0,8,0,1
947139,0,47,0,1
947140,0,52,0,3
947141,0,15,0,3
947142,0,12,0,3
947143,0,35,0,3
947144,0,36,0,3
947145,0,9,0,1
947146,0,22,0,3
947147,0,44,0,3
947148,0,9,0,3
947149,0,3,0,1
947152,0,31,0,3
947155,0,33,0,3
947156,0,90,0,3
947157,0,2,0,1
947160,0,91,0,3
947161,0,33,0,3
947164,0,31,0,3
947165,0,35,0,3
947166,0,18,0,3
947167,0,6,0,3
947168,0,64,0,3
947169,0,19,0,1
947172,0,7,0,1
947175,0,10,0,3
947176,0,32,0,3
947177,0,32,0,3
947178,0,11,0,3
947179,0,38,0,3
947180,0,10,0,3
947181,0,80,0,3
947182,0,38,0,3
947185,0,14,0,1
947186,0,30,0,3
947187,0,41,0,3
947188,0,4,0,1
947191,0,7,0,1
947194,0,44,0,3
947195,0,32,0,3
947196,0,93,0,3
947197,0,42,0,3
947198,0,21,0,3
947199,0,49,0,3
947200,0,97,0,3
947201,0,8,0,1
947202,0,15,0,3
947206,0,53,0,3
947207,0,18,0,3
947210,0,22,0,1
947211,0,9,0,1
947212,0,10,0,1
947213,0,10,0,1
947214,0,54,0,3
947215,0,53,0,3
947216,0,12,0,2
947217,0,45,0,3
947218,0,16,0,3
947219,0,14,0,3
947220,0,23,0,1
947221,0,54,0,3
947222,0,68,0,1
947223,0,6,0,1
947224,0,37,0,3
947225,0,48,0,3
947226,0,2,0,1
947227,0,32,0,3
947228,0,36,0,3
947229,0,26,0,3
947230,0,43,0,3
947231,0,4,0,1
947232,0,52,0,3
947233,0,3,0,1
947234,0,7,0,1
947258,0,10,0,3
947259,0,4,0,1
947260,0,26,0,3
947261,0,38,0,3
947262,0,64,0,3
947263,0,45,0,3
947264,0,50,0,3
947265,0,48,0,3
947266,0,56,0,3
947267,0,34,0,3
947268,0,8,0,3
947269,0,41,0,3
947270,0,18,0,1
947271,0,35,0,1
947272,0,9,0,3
947281,0,58,0,3
947282,0,39,0,3
947283,0,3,0,3
947284,0,7,0,3
947285,0,92,0,3
947286,0,39,0,3
947287,0,24,0,3
947290,0,3,0,3
947291,0,34,0,1
947292,0,25,0,3
947293,0,52,0,3
947294,0,57,0,3
947295,0,23,0,3
947296,0,7,0,2
947297,0,15,0,3
947299,0,3,0,1
947300,0,17,0,1
947304,0,30,0,3
947305,0,1,0,1
947306,0,30,0,3
947309,0,10,0,3
947310,0,35,0,3
947311,0,44,0,3
947312,0,19,0,1
947313,0,6,0,2
947314,0,12,0,3
947315,0,27,0,3
947318,0,11,0,1
947319,0,10,0,3
947320,0,4,0,3
947321,0,20,0,3
947322,0,10,0,3
947323,0,31,0,3
947324,0,48,0,3
947325,0,15,0,1
947326,0,31,0,1
947327,0,62,0,3
947328,0,49,0,3
947329,0,19,0,3
947330,0,46,0,3
947331,0,98,0,3
947332,0,53,0,1
947333,0,43,0,3
947334,0,11,0,3
947342,0,1,0,1
947343,0,38,0,3
947344,0,62,0,3
947345,0,22,0,3
947346,0,10,0,3
947349,0,0,0,1
947350,0,52,0,3
947351,0,58,0,3
947352,0,18,0,1
947353,0,21,0,3
947354,0,24,0,3
947355,0,31,0,3
947356,0,2,0,1
947360,0,37,0,3
947361,0,18,0,3
947362,0,44,0,3
947363,0,12,0,1
947366,0,14,0,1
947367,0,11,0,1
947368,0,30,0,3
947369,0,6,0,3
947370,0,61,0,3
947371,0,40,0,3
947372,0,50,0,3
947373,0,32,0,3
947374,0,33,0,3
947375,0,48,0,3
947376,0,32,0,1
947377,0,5,0,1
947378,0,45,0,3
947379,0,48,0,3
947382,0,17,0,3
947383,0,12,0,3
947391,0,0,0,1
947392,0,67,0,3
947393,0,14,0,1
947394,0,51,0,3
947395,0,42,0,3
947396,0,36,0,3
947397,0,13,0,1
947398,0,30,0,3
947402,0,12,0,1
947403,0,26,0,1
947404,0,77,0,3
947405,0,25,0,3
947406,0,41,0,3
947407,0,15,0,3
947408,0,58,0,3
947409,0,103,0,3
947412,0,14,0,3
947413,0,33,0,3
947414,0,58,0,3
947415,0,52,0,3
947416,0,11,0,1
947419,0,22,0,3
947420,0,34,0,3
947421,0,19,0,3
947422,0,39,0,2
947423,0,56,0,3
947426,0,15,0,3
947427,0,32,0,3
947428,0,37,0,3
947429,0,31,0,3
947430,0,60,0,3
947431,0,83,0,3
947432,0,44,0,3
947433,0,24,0,3
947434,0,6,0,1
947435,0,15,0,1
947436,0,58,0,3
947437,0,36,0,3
947438,0,15,0,1
947439,0,22,0,3
947442,0,8,0,1
947443,0,1,0,1
947444,0,6,0,1
947445,0,20,0,1
947446,0,27,0,3
947447,0,39,0,3
947448,0,35,0,3
947449,0,61,0,3
947450,0,40,0,3
947451,0,31,0,3
947452,0,28,0,1
947453,0,27,0,3
947454,0,4,0,3
947455,0,21,0,3
947458,0,43,0,3
947459,0,34,0,3
947460,0,61,0,3
947461,0,28,0,3
947462,0,90,0,3
947463,0,12,0,1
947464,0,7,0,3
947465,0,33,0,3
947466,0,12,0,3
947467,0,30,0,3
947468,0,45,0,1
947469,0,29,0,3
947470,0,13,0,3
947471,0,20,0,3
947472,0,17,0,1
947473,0,0,0,1
947475,0,0,0,1
947476,0,3,0,3
947477,0,25,0,3
947478,0,72,0,3
947479,0,35,0,3
947480,0,7,0,1
947481,0,16,0,3
947490,0,43,0,3
947491,0,7,0,3
947492,0,17,0,3
947495,0,49,0,3
947496,0,39,0,3
947497,0,21,0,1
947498,0,21,0,1
947501,0,14,0,3
947502,0,65,0,3
947503,0,22,0,3
947506,0,33,0,3
947507,0,58,0,3
947508,0,52,0,3
947517,0,0,0,1
947526,0,31,0,1
947530,0,6,0,1
947531,0,34,0,3
947532,0,14,0,3
947533,0,8,0,3
947534,0,12,0,3
947535,0,40,0,3
947536,0,53,0,3
947539,0,6,0,3
947542,0,15,0,3
947543,0,0,0,1
947544,0,36,0,3
947545,0,33,0,3
947546,0,6,0,1
947547,0,2,0,1
947548,0,17,0,3
947549,0,20,0,1
947550,0,27,0,3
947551,0,9,0,3
947552,0,78,0,3
947553,0,15,0,3
947554,0,15,0,1
947555,0,17,0,3
947556,0,25,0,1
947557,0,60,0,3
947558,0,70,0,3
947559,0,47,0,3
947560,0,46,0,3
947561,0,64,0,3
947562,0,44,0,3
947563,0,72,0,3
947564,0,61,0,3
947565,0,54,0,3
947566,0,46,0,3
947567,0,49,0,3
947568,0,0,0,1
947569,0,32,0,3
947570,0,6,0,1
947573,0,43,0,3
947574,0,27,0,3
947575,0,71,0,3
947576,0,2,0,1
947577,0,0,0,1
947578,0,14,0,1
947581,0,23,0,3
947584,0,12,0,3
947585,0,3,0,3
947586,0,41,0,3
947587,0,97,0,3
947588,0,43,0,3
947589,0,57,0,3
947590,0,49,0,3
947591,0,5,0,1
947593,0,17,0,3
947594,0,58,0,3
947595,0,11,0,1
947596,0,15,0,1
947597,0,38,0,3
947598,0,2,0,1
947599,0,14,0,1
947600,0,39,0,3
947601,0,60,0,3
947602,0,11,0,1
947603,0,28,0,3
947604,0,13,0,1
947605,0,30,0,3
947606,0,71,0,3
947607,0,3,0,1
947608,0,11,0,3
947609,0,15,0,3
947610,0,72,0,3
947611,0,17,0,1
947612,0,41,0,3
947613,0,12,0,3
947614,0,41,0,3
947615,0,29,0,3
947616,0,29,0,3
947617,0,27,0,3
947618,0,49,0,3
947619,0,14,0,3
947620,0,13,0,1
947621,0,45,0,3
947622,0,32,0,3
947623,0,43,0,3
947624,0,1,0,3
947625,0,15,0,3
947626,0,10,0,1
947627,0,46,0,3
947628,0,17,0,3
947637,0,9,0,1
947638,0,45,0,3
